Country_Code,BR Code,Period,Client,risk_rating,Self_exclude_flag,Variable_21_Y0,Variable_1_Y1,Variable_9_Y0,Variable_2_Y0,Variable_13_Y1,Variable_14_Y0,Variable_27_Y1,Variable_22_Y0,Variable_12_Y0,Variable_22_Y1,Variable_25_Y0,Variable_30_Y0,Variable_30_Y1,Variable_3_Y0,Variable_19_Y0
0,42,2017Q4,5794,5,1,569696.0014,615354.8838,573879.3203,623292.3855,597453.8896,579706.2383,624815.5716,581860.7451,611793.5901,582719.9323,614387.3329,621998.4785,605453.9018,572890.5879,613406.9783
0,35,2018Q3,5795,9,0,621407.1326,595368.7076,593340.0241,617811.4441,591296.7864,585192.4665,577619.1933,604242.4955,569649.1162,579608.732,582934.1099,581616.497,606331.9999,591787.1142,606465.3464
0,35,2018Q1,5795,8,1,606416.8902,623300.3059,600626.4875,573905.4128,577162.7791,617500.7387,584444.2622,609860.3549,605567.0757,595857.2819,589816.673,621758.5806,580238.6639,612005.189,592314.4381
0,35,2016Q1,5795,8,1,627226.2923,602912.0227,604839.833,600395.2066,584104.8918,580638.7308,588521.717,626421.0098,592056.9395,618350.9515,610148.7619,587450.6989,621901.105,581508.9722,589497.4589
1,5,2017Q4,5796,6,1,605163.649,601042.8147,634760.5367,730690.2042,591642.9436,627351.9869,608639.4126,608284.5816,606480.7704,596705.0559,631118.067,627866.2639,635526.9426,623151.2936,590593.6032
1,5,2015Q4,5796,5,1,613984.3312,612585.5972,619146.2292,617696.8771,616497.8819,627589.866,581964.7971,589775.5311,596790.7387,590584.1707,630593.4643,605260.8967,602537.724,621108.3549,633780.6235
0,51,2020Q1,5797,11,0,582310.4888,617238.6427,580283.4557,606997.1561,595607.1953,607894.387,596295.385,599821.3838,572460.931,603401.5954,618245.57,622709.4589,590561.2745,604777.9001,600901.5518
0,51,2017Q3,5797,8,1,623260.4841,610476.3557,612381.9101,582935.0434,619444.0523,603062.195,575994.2506,620155.4988,579831.9923,606908.1624,574092.6801,584410.9656,581268.2817,626086.8015,590390.9423
0,51,2016Q2,5797,8,1,595594.1861,617798.2061,623418.669,602218.1846,572939.9042,586456.9335,590599.7244,605625.2249,596661.7425,586628.7688,617478.1279,583008.9968,609378.2222,592101.3316,575020.664
0,21,2018Q3,5799,6,1,577638.524,585255.4853,591057.4936,586446.126,623384.9009,569076.2466,594388.1138,627456.1395,577614.8549,625921.7437,624584.6238,598414.0787,625025.131,615046.156,615217.7262
0,21,2017Q3,5799,9,0,606034.6125,612637.5419,612357.7688,633667.8544,604366.8901,628312.4595,616542.1817,581055.1281,602181.6201,610452.5755,594069.0007,613990.9183,584556.9912,584975.0801,595554.7995
0,21,2015Q2,5799,4,1,580184.9134,599508.3093,613829.4578,632123.1543,585085.907,595146.3824,576231.6145,607940.5192,620115.9246,614578.322,594771.1675,579169.6228,595611.9688,576997.5478,575484.1945
0,21,2015Q2,5799,6,1,616962.0589,598273.2856,588612.338,626298.6502,578701.7666,581993.8197,623984.8903,572200.4436,601846.1942,624105.5727,613794.8739,570428.5918,621656.0583,578196.1746,573909.4833
1,5,2019Q4,5801,6,1,568963.3132,584079.0866,585269.8362,627408.2407,584266.0484,615971.4542,596054.1893,586535.1488,622730.0077,620208.8715,609257.4193,591818.0364,591198.9861,575621.9329,622793.6369
0,21,2020Q1,5803,6,1,587744.5956,579543.516,586442.1395,596390.5894,604476.6625,616511.7973,591884.3286,579975.2019,623320.6551,571592.2275,590815.0656,613386.2908,623659.7401,591764.0365,587832.2766
0,21,2018Q1,5803,7,1,614498.689,582248.7775,612422.776,596703.9747,580261.9048,584962.8359,571819.0366,593628.5831,573883.9845,622991.5881,621255.0022,601638.9634,593218.221,587472.4308,575795.6643
0,21,2017Q3,5803,7,1,568903.1128,600540.2815,587658.1572,640311.3653,611901.4313,623627.7199,591989.1247,591814.437,583112.8966,622181.6949,597256.623,624133.3808,570883.9741,601791.6292,576901.3302
0,21,2015Q2,5803,7,1,586891.7618,589341.1841,575215.4602,627603.4069,580563.509,578941.7677,599080.5395,600236.3532,625106.8546,581455.5728,591299.931,624178.7054,596526.6251,578115.6287,584269.4508
1,5,2018Q2,5804,8,1,591526.0973,618070.6486,580541.6476,617141.9179,612396.5332,624196.7237,617403.3651,615546.5121,616656.2473,609018.9919,575990.2719,606237.7767,622034.0888,597482.3718,586654.5848
1,5,2017Q2,5804,7,1,621810.0195,613758.4968,583108.854,578447.8189,570234.9964,586319.6107,613018.2538,588638.0167,609234.2252,591626.0292,599936.9188,613717.2362,596486.2531,587454.3291,609397.796
1,5,2016Q2,5804,8,1,582843.1659,599793.6463,591683.5327,593046.5233,592453.9543,597404.0351,586603.4825,594936.2851,586596.5414,603284.7331,627518.6734,582687.241,618138.6059,624019.5073,584061.6766
0,2,2016Q2,5805,8,1,602045.3206,584276.2659,572259.9506,621212.1351,628393.2998,603287.0141,602027.495,595691.2798,608550.5998,606883.679,611382.6459,589638.8453,613013.619,614078.1696,585046.9295
0,13,2017Q4,5806,8,1,597786.6365,624237.1105,611575.357,611314.4804,585802.906,576897.7063,586476.6393,573819.2033,570202.8849,598979.2279,586754.9685,623185.8136,625751.3017,576649.7538,574900.4943
0,13,2016Q3,5806,8,1,605877.3791,579156.5447,580205.2775,621553.9641,586591.8194,617620.5202,612631.2891,586924.2235,619853.5341,610267.1299,579434.2733,611406.6174,573517.4241,619889.2925,628153.6059
0,30,2019Q4,5808,4,1,622878.4556,616851.4489,628665.7374,609601.9158,625433.9389,596527.7331,578555.14,625996.5385,623037.1091,576628.0173,615638.4215,591385.0014,625376.9138,599821.4347,583293.391
0,30,2018Q4,5808,4,1,595825.2833,627684.1965,624144.0464,572465.3836,594735.1976,572415.999,579524.9601,595299.0477,596871.6758,617119.7601,608124.3933,574222.5941,613866.6857,584509.4309,579117.8785
1,5,2020Q1,5811,2,1,584217.5105,582584.9611,649979.8814,619395.5856,599884.1551,626560.3084,606258.6495,617098.7557,581719.1679,609963.7099,574316.6197,601702.2711,593595.5348,616241.9868,614896.2269
1,5,2019Q1,5811,2,1,622041.9333,594572.2332,634650.3033,634896.3776,612446.2941,594173.2578,628679.3556,594601.7433,581263.4407,615564.0369,610011.9093,575274.1194,620272.65,625288.1626,646593.1281
1,5,2018Q1,5811,2,1,614463.0471,586129.505,607439.544,623264.2858,604101.7202,625373.6279,598481.2351,615992.0367,582848.2357,570927.8661,624174.8372,570473.5076,616160.7364,623516.9846,641690.4949
1,5,2017Q4,5811,2,1,622017.281,628642.0133,635246.2921,620457.7446,611858.4588,625321.1786,628584.4401,621447.5844,596126.999,610727.0296,585760.4939,620407.5956,600462.723,588746.6126,599530.6906
1,5,2016Q4,5811,3,1,571613.9153,600846.6081,611720.6999,614852.4469,609141.2836,600186.1175,582099.192,625833.2509,580494.6922,607153.5362,572726.4293,587407.5383,586287.5646,628631.9038,617552.4469
1,5,2019Q1,5813,8,1,580065.1497,571760.9488,599501.8553,586725.4606,588323.4372,611407.8076,596233.3834,589533.0097,620575.5896,582946.9447,616722.4943,626413.0827,587239.4265,597900.2927,607786.5317
0,30,2019Q3,5814,2,1,619280.2686,575409.8439,615700.2606,600957.7338,572483.9427,612469.7944,570007.5427,620033.9861,571001.9503,612398.2801,619085.5877,627037.0333,616374.0046,573924.0016,581823.0159
0,21,2019Q3,5825,9,0,607569.1661,575657.7131,589956.857,577953.4008,627716.3434,588098.2793,595526.879,582033.4818,623723.5366,620052.4672,620987.0948,619889.9154,569541.2295,587985.0177,582415.1254
0,21,2018Q4,5825,8,1,570514.8297,621086.0899,608859.6666,623965.2896,584416.5295,614561.8862,580100.9663,606594.4389,618648.0763,584909.5651,608491.1184,576217.7183,585084.5054,610795.0318,598715.3434
0,3,2019Q4,5827,5,1,617562.7436,581560.9574,571968.7073,603738.8743,610833.8901,622747.6692,599415.4137,578614.6265,586444.8368,616084.154,625329.5829,611455.2166,618332.3289,622912.1907,577126.1907
0,3,2018Q4,5827,6,1,592193.4084,625457.1726,606610.8257,594602.4686,617794.3583,623228.6663,607513.3632,583333.0316,577574.0426,571368.4938,627902.6014,578645.9023,622650.7961,585768.7036,606255.5681
0,3,2017Q3,5827,5,1,569006.3371,579993.039,598809.6261,604486.0649,607063.7383,592660.6486,593331.0869,627709.1797,619175.6632,601759.9337,571363.1068,616223.6977,586755.274,592976.1564,570251.0107
0,13,2015Q3,5829,5,1,579871.5071,613750.5384,625055.6079,633574.8357,586275.0078,618086.8951,608756.7838,603937.1594,578766.4208,624532.545,624153.3281,570444.2851,573924.5978,619836.8382,606914.1742
1,5,2018Q2,5831,7,1,606351.6761,593256.05,606696.3869,624633.0613,589855.7544,625974.5416,624574.0859,582178.6728,614267.7489,622699.2235,614782.0882,624394.6584,624687.8103,629133.5805,635707.9322
1,5,2016Q3,5831,6,1,606684.4454,590377.7327,613190.8001,601625.735,627454.0,593700.9104,622965.9122,581574.2819,586422.4738,618002.2626,604900.6487,612251.6904,582703.9023,613067.2151,619067.1979
1,5,2015Q3,5831,5,1,594312.9426,605966.9232,622148.2126,642435.6126,594375.5106,584017.5858,591832.6358,623262.625,601190.9509,621716.63,613996.2809,617865.871,613981.5065,607742.7236,591221.2565
1,5,2018Q1,5836,8,1,598042.3255,626009.1706,597220.5269,593345.8943,588962.9056,603331.2804,592079.5362,603701.9019,589282.6532,611989.4211,611314.2281,624063.0445,601111.3701,628253.2736,623572.2467
0,38,2019Q4,5837,11,0,620922.5698,622333.1376,595497.4244,576887.458,600636.862,622959.3533,608468.3315,605200.3257,601965.576,602591.1813,624169.4283,598507.0678,584300.4252,576716.1853,591963.4978
0,38,2019Q3,5837,11,0,587514.7994,579702.0616,587104.5443,600835.9077,578775.3297,605447.4733,627438.0551,586802.8024,573804.4665,587695.5539,608035.7031,617261.6564,604499.8381,613352.3718,597015.3349
0,38,2019Q3,5837,11,0,585597.3669,605113.5217,572974.8202,602517.7879,625192.8338,609326.8583,623776.6541,616024.9018,586269.1504,585860.8051,609777.7981,580564.9466,608330.9579,619202.5209,593326.9061
0,38,2019Q1,5837,11,0,611190.9834,595642.9361,619843.2367,623767.0206,582341.4657,606468.8661,569300.0091,579647.2976,606543.4276,580896.5826,573073.103,574621.6782,573534.58,590778.3708,606080.9658
0,38,2018Q4,5837,11,0,612288.6351,611887.6699,584788.8919,602094.7984,590990.3224,584049.8957,627630.8744,584617.1898,606108.9425,594783.0811,615523.2932,622319.9884,601473.2679,598558.741,604852.8377
1,5,2020Q1,5839,3,1,583742.7131,625025.8564,644628.9129,646492.1987,614465.1297,599761.6848,599690.3989,576459.9005,605353.6797,581550.5357,585056.5634,609077.0817,594892.8731,623652.3265,613856.567
1,5,2017Q4,5839,3,1,600198.3196,587596.6235,615574.2039,627367.8914,616095.9438,622905.3294,627396.4311,590792.3332,589291.8526,625460.5028,601623.9714,602361.9729,591363.5842,621656.9328,648755.4582
1,5,2017Q3,5839,3,1,627330.9739,617409.4813,598407.0366,643416.657,606535.3682,626293.4413,600457.1945,602994.8009,626047.8425,612070.6002,573332.4316,575522.1254,621824.0253,593967.2717,615479.2365
1,5,2016Q3,5839,4,1,608594.7632,614680.627,626569.027,635058.1111,579523.2173,604725.6142,604696.0415,609897.6376,573714.279,589144.3273,598080.1849,622618.9219,602616.1227,587275.0596,614323.2771
0,4,2019Q4,5842,6,1,590668.7631,584068.0423,619785.2939,599924.5775,622732.7637,610769.1542,622243.9858,568337.0837,616329.6003,580898.4964,576872.914,613307.9998,615587.537,593767.9726,622242.4551
0,4,2016Q4,5842,6,1,619472.9865,571118.9602,601299.3751,581714.907,572610.4463,622912.7358,619209.8852,579268.0955,598008.6104,579754.169,614153.9271,571631.3078,612615.0546,569285.8372,577705.305
0,4,2016Q3,5842,5,1,593169.4051,582444.6486,622592.6921,590022.0039,604131.5808,616013.2025,619387.2005,604606.1009,585431.3585,577052.7142,594029.8315,601698.5045,607311.6729,586784.4688,611846.8791
0,4,2016Q3,5842,5,1,603687.6268,571249.2915,584906.516,597241.7998,575753.8729,610190.6733,626147.3532,590293.6121,628271.6662,586055.5928,611168.3473,594017.1797,571676.9191,590913.8793,583083.4653
0,4,2015Q2,5842,7,1,614963.2348,596843.0766,619968.3121,571364.1233,590614.4687,580035.5145,622031.0294,593083.9813,606871.4354,579432.4084,611482.692,584099.118,577724.7227,613442.9917,596285.1659
0,13,2019Q3,5843,6,1,588146.4893,574185.2983,611337.8963,617851.7009,617870.8194,593706.9254,607118.5098,576094.1289,589792.5368,614016.6105,576464.8638,616872.0537,615056.0669,591962.0526,602619.1878
0,13,2017Q4,5843,7,1,569752.9339,570419.9333,608663.1546,593259.0605,588748.9057,593837.5346,583062.4348,597674.3111,625118.7607,596864.8167,625888.3581,593764.3849,612815.5215,583400.5309,592686.6199
0,13,2016Q4,5843,7,1,582577.1262,588705.0425,611363.5511,621259.9453,570252.0457,604462.4886,586116.5712,585395.0937,585946.3173,609893.0666,584137.0745,624336.3862,596834.6368,624295.4002,613493.8956
0,13,2015Q3,5843,7,1,582358.7601,613126.922,626732.3624,610768.9382,597189.5075,596407.8278,581934.6089,624622.1256,597433.6743,597715.2244,600630.59,570157.8799,593887.492,611620.3279,600189.0046
0,11,2020Q1,5844,9,0,604284.0261,625506.542,608352.1546,620712.8825,608397.8069,607505.6611,599726.0015,608917.2075,618772.41,580240.1484,569253.5656,599502.09,596918.9398,607527.4207,579044.3686
0,11,2015Q3,5844,8,1,576841.953,599022.4291,596512.8727,591671.5154,587244.406,579624.3946,579254.5951,585940.4577,572423.8232,624734.258,599593.0751,617142.9607,587981.5052,626419.1818,624043.3792
0,21,2019Q4,5847,6,1,616623.109,616491.5079,596604.7278,597914.8066,601049.6571,580430.1813,624376.387,578501.4809,580768.998,612682.1745,579394.701,584896.359,607977.4419,626011.2292,588782.8732
0,12,2019Q1,5849,7,1,573955.4395,623935.5828,619698.9368,629620.3623,610598.7947,577643.9314,621185.9309,586705.2612,603393.8866,620411.6389,599999.0578,574423.0345,578045.9178,618270.7339,596434.9118
0,12,2018Q1,5849,7,1,603083.8267,609261.3347,616868.0543,617857.0562,610854.0745,570425.4709,584123.7967,614612.332,576954.1507,603079.1501,601078.6153,616534.9993,606268.6464,606146.4471,569801.3585
0,13,2019Q4,5854,17,0,577342.1562,608698.1479,616154.7938,613871.1941,605789.0621,603820.2615,588878.0147,579767.1729,592549.4987,614809.1242,600737.5682,573277.7527,569121.2972,591830.2167,568203.4901
0,13,2020Q1,5854,14,0,624609.8947,570248.2843,587413.1198,601320.4022,625326.9568,623257.5371,595298.8539,591410.4632,601361.7645,591912.01,610505.8699,605201.7262,578800.2446,621958.1371,596957.5999
1,5,2019Q1,5855,4,1,577595.7355,613859.5128,591658.5898,603252.0619,621351.9329,608769.1035,592893.1633,570061.2396,600353.9842,605409.9472,621341.9749,587767.9219,581448.6234,588309.3594,571290.0303
1,5,2017Q4,5855,4,1,624875.9864,570942.3486,616948.81,614720.478,591840.9004,629660.0196,596562.6982,591719.7086,609940.9203,606123.3262,573433.6202,592423.9612,590031.4685,614894.1039,603941.3913
1,5,2015Q2,5855,5,1,627175.9613,624551.4491,595981.0064,588703.9931,611634.3085,617553.2101,604279.2767,617057.4812,574069.7508,579151.9745,579514.4803,613410.0318,593750.7383,625991.7787,621406.2415
1,5,2019Q1,5860,2,1,602569.0627,589858.844,635519.2362,599209.4661,607149.4874,598547.8653,575452.4252,621196.3096,592839.6056,608220.4655,579977.8707,580814.9621,579023.6702,605921.3649,598455.7554
1,5,2018Q4,5860,2,1,619080.3729,572779.4079,590603.6535,630336.9051,602200.5556,605822.7738,628755.8853,617786.1541,620921.8128,583082.5577,576815.4346,603897.8555,614750.004,611268.0874,598706.9067
1,5,2019Q4,5862,4,1,594051.2694,586420.5718,602658.9335,642064.7069,571711.4716,627804.7666,607507.7996,584837.8236,587152.5006,606962.2366,597424.9481,613442.7713,575207.7166,573321.0229,626422.6451
1,5,2018Q3,5862,3,1,579423.5905,608690.503,657189.8644,611353.1539,588935.7673,575328.8737,600479.1254,608569.144,605139.0876,623280.2224,588904.9204,577959.0357,607425.8875,617712.8082,612349.7988
0,42,2015Q2,5865,4,1,581824.487,584251.2466,612837.3193,593577.7306,609275.3728,593878.0187,569570.4021,610309.7203,593872.8247,606906.4306,623475.327,591947.6827,607369.5698,579406.7499,602585.3882
1,5,2016Q2,5869,10,0,627904.3081,604798.7955,578717.3586,601960.9284,596498.1297,618136.2414,609084.7333,627513.216,568838.0298,579758.8345,588918.827,578247.1472,589471.9077,581810.795,589822.485
1,5,2016Q2,5869,9,0,597176.963,593407.6633,626422.9904,596924.4214,627092.5343,605740.0301,589205.6996,625429.0202,611989.1289,609031.3673,599399.8929,587144.5608,586507.7219,608911.5537,605688.5718
0,30,2020Q1,5871,7,1,617149.2407,596749.8739,615978.1651,614908.0418,612748.1937,606409.9165,610981.3481,620788.2443,619019.9987,581634.2302,628190.8273,598823.1909,616444.2453,618450.5417,586665.1967
0,30,2019Q2,5871,7,1,590844.1369,623748.6652,627392.3475,621041.512,609281.0995,580168.1539,624981.464,627913.4039,577445.0488,616223.5446,615830.7827,624137.3813,572519.5891,578784.4354,609269.6772
0,30,2019Q1,5871,6,1,606602.9396,607003.498,602872.7077,622264.0328,581236.6505,577082.913,595818.2185,597273.9203,590903.639,604390.0935,602495.1558,578053.0107,580210.0878,570887.5009,583802.2403
0,30,2018Q1,5871,6,1,584495.9572,578405.5114,602348.6224,610925.7774,569413.4571,596670.728,624219.5816,601272.5156,626161.4917,613931.6522,601977.1002,584437.3677,589909.4939,605075.7244,609218.6152
0,30,2015Q4,5871,6,1,588700.0008,587799.0694,576085.963,586013.792,609742.6178,571813.7256,608287.0771,580048.668,624306.0931,622749.2134,624643.7319,597933.0519,612239.6879,594735.2685,602652.1324
0,42,2017Q4,5872,11,0,617178.8693,609897.3763,591855.0006,638131.6449,605164.5142,575035.395,601482.3666,569819.3978,616816.434,574665.2965,608683.6236,600858.9767,616516.587,580599.8092,591625.8453
0,42,2015Q2,5872,8,1,614338.9286,602875.067,586010.6773,631163.5713,616633.9412,584003.3103,596032.2583,617774.1756,584524.8794,607579.0488,616979.5949,583354.6652,574392.9748,613742.7136,615778.8543
0,4,2020Q1,5879,7,1,620874.9003,623994.1909,591279.6322,594982.0831,595922.7835,621055.2146,582079.7168,575354.3406,578898.4493,599064.37,609459.0758,594009.5146,606134.2935,596519.0452,572791.7072
0,4,2019Q3,5879,9,0,572939.0321,583633.6587,599242.3696,615694.5837,597339.049,619755.7758,615144.1353,575781.6668,598727.6361,624679.0081,619013.1358,582648.3016,579546.4463,612967.0816,572754.0895
0,4,2019Q1,5879,9,0,572861.4463,600754.9204,611379.0641,609578.7632,601117.7259,579964.874,587113.6331,590513.2071,609171.8691,601102.6888,623769.5077,601274.3723,626839.2896,572986.3864,610965.888
0,4,2018Q3,5879,9,0,584383.4423,574833.6935,581797.2803,627990.4061,627105.0251,590479.1066,627277.3968,619435.4731,582118.8162,624893.6709,622072.1127,606494.0762,615075.1758,602696.9011,582854.5816
0,4,2018Q1,5879,8,1,610648.8586,572314.3683,623620.0155,598494.4157,619160.2531,577597.2476,613832.8089,593176.849,583736.8778,617511.4117,595305.5354,615680.3159,604891.2509,621550.964,595796.5354
0,4,2016Q4,5879,8,1,571524.7595,597338.3424,625682.0313,591005.7453,619714.6657,587732.5254,574027.056,627023.113,611732.7224,605598.2677,620795.5632,617147.2011,588886.1293,612170.9924,596094.6584
0,4,2016Q1,5879,7,1,591900.423,608008.5422,580324.7678,577305.4145,587497.6349,623551.8947,625504.4409,628048.7758,598687.1477,594972.2836,595709.5806,573789.6885,594173.8721,598652.7229,570378.7868
0,4,2015Q3,5879,8,1,580359.8518,583800.9402,623242.4194,612783.944,583962.4904,577218.5511,603814.2746,597943.7005,603045.2021,591716.2902,572054.0689,627992.2005,625234.0864,621834.5891,588344.8451
0,13,2019Q2,5880,7,1,597312.8036,616713.4402,585423.98,609278.9829,624528.9614,603460.102,621298.7142,580990.0076,614381.5022,611941.8808,614535.8655,621470.4325,580236.0888,611203.7878,592090.6187
0,13,2016Q2,5880,7,1,596061.0888,579320.0589,624164.7991,609741.9564,581394.293,581575.5231,606031.8341,589223.0102,612489.06,572422.329,571967.3291,628243.6568,626798.3466,600072.2804,571147.9606
1,5,2018Q1,5882,5,1,598100.9466,575938.9046,608651.9641,603679.1434,593669.4667,609253.669,620912.3901,608853.9115,591689.4853,623315.5717,594390.1958,619889.5749,599211.5223,587924.4366,592617.4078
1,5,2017Q3,5882,5,1,618243.9095,611859.6834,604324.9229,580341.6833,617465.8191,601849.2642,575540.9751,624189.1062,589983.6679,620746.8249,601248.5369,621291.2612,584553.3989,583287.9977,601136.1111
1,5,2015Q2,5882,5,1,569914.916,613606.6221,591510.5287,593291.8077,612050.1905,582267.8523,580461.5678,606990.9347,578643.7819,600973.1641,598511.5143,616968.2331,583196.4386,581733.2561,631373.0462
0,13,2019Q1,5883,7,1,619690.4347,591288.4108,628291.7095,600756.2471,580734.0516,602071.3333,625750.6239,613557.7665,604836.2274,594097.2008,599243.3657,576182.8585,586755.7745,589040.4737,592042.2019
0,13,2019Q1,5883,7,1,598448.1106,583279.4819,595387.4821,612743.5019,604132.6259,621123.8146,589775.1338,624718.9249,581272.0029,585361.6332,620471.1536,576662.8567,574786.9799,582736.2833,611636.2466
1,5,2020Q1,5884,4,1,616513.3513,609050.4423,617909.798,623483.1691,578379.6536,619587.9521,574250.9267,596107.1033,601168.9177,598139.7748,574824.9776,579700.7221,596946.1599,587922.7995,598783.81
1,5,2019Q1,5884,4,1,606658.7677,596457.6643,621408.6227,605764.5634,628368.0754,588279.4012,573524.9149,569705.9126,599131.5571,614169.4274,601189.6325,622983.14,602571.8763,601177.9891,640913.8741
1,5,2015Q4,5885,7,1,611453.7204,601283.4717,574805.425,585654.2846,577386.8277,607121.0724,577315.6326,626861.2049,582784.014,608714.1785,581193.8313,590574.4935,568890.9594,596062.7004,611707.085
0,2,2019Q4,5886,5,1,608160.0554,577283.092,584708.0597,624218.5829,602027.9768,601075.6431,588490.8836,584111.5901,598412.4962,581082.6211,625902.3348,573729.8538,592149.3902,591199.38,622803.4916
0,2,2017Q4,5886,3,1,584529.8935,586890.8413,585080.0081,597096.4738,584616.8593,600325.8476,568746.2039,617098.8487,607460.495,582837.3547,620585.795,614556.2892,612472.3698,615262.7838,609613.9355
0,2,2017Q1,5886,4,1,614448.4734,622033.7773,590888.183,575588.8592,583000.7577,585660.0784,619124.5652,582628.7022,591988.6713,627478.4187,602728.2885,621612.692,625939.7944,583527.536,626937.2031
0,2,2016Q1,5886,5,1,628102.6639,587635.3402,586648.3727,592526.3881,617759.0776,603680.6264,581181.8165,577859.2408,597628.0673,617561.0762,607226.6439,572806.5736,582596.942,615007.3961,601706.1738
0,2,2015Q2,5886,5,1,582794.4995,610255.8113,625970.9318,594340.9778,613803.0837,577388.6919,622144.4079,578850.6487,603681.6457,588029.5405,592374.7501,609407.5152,590281.7944,572738.7143,612616.1755
1,5,2019Q1,5890,7,1,601114.1907,577767.2547,629111.3821,632583.7953,616306.7898,617450.722,604039.3722,570424.8395,612722.0869,602191.162,612803.71,619862.651,578590.8011,602259.3338,613273.5626
1,5,2018Q1,5890,6,1,627336.4965,629693.6389,622136.0248,640021.0607,588825.9209,623550.3982,580880.9701,603057.2102,582237.7371,592426.6046,594729.3009,620651.9782,608647.2703,610598.2491,607811.783
1,5,2017Q4,5890,6,1,599223.2222,626201.6571,599417.515,590167.0873,624497.7621,595388.7684,588017.194,580312.4014,603785.9143,577464.5764,581575.4708,603136.345,569167.8224,602381.0996,592884.3921
1,5,2016Q4,5890,7,1,593516.2133,604311.8904,617632.4042,616778.7815,605042.5062,624454.9788,584030.9541,624655.2912,626249.7876,626430.817,598291.3182,620623.2404,577858.93,628049.6402,605276.5489
1,5,2016Q3,5890,8,1,616734.0639,623268.8989,630653.4889,634962.5875,582654.2808,592842.1956,597143.3735,591254.8476,599889.5691,625103.4462,605914.9568,593529.4036,611219.8533,616806.2399,586471.8579
1,5,2015Q2,5890,6,1,578035.1528,625595.8728,625656.4163,600075.5499,582148.0365,578487.4731,588302.3371,579352.6681,570596.9765,619412.8402,593021.1916,592783.1988,579567.1894,590238.8845,581527.8667
1,5,2020Q1,5891,5,1,601447.8432,617915.8915,610286.1167,611554.1982,594395.1682,591146.2541,611727.3728,593809.9607,627662.4993,621193.4278,584389.3755,608052.2076,570943.006,586690.4087,627150.1614
1,5,2018Q1,5891,6,1,613757.2701,569902.0124,576807.2132,600680.8519,603201.694,629187.8826,627026.5243,580235.0831,605442.2586,617006.4118,616947.2735,576163.2985,599617.3374,569023.0871,576441.3585
1,5,2019Q2,5892,7,1,584222.1961,616165.0355,587451.4012,604439.9765,620261.1606,579478.7263,606690.7663,581209.0707,573081.4254,616656.8252,611032.9396,617762.6255,586736.7337,604062.4166,586200.4685
1,5,2018Q3,5892,8,1,578910.2578,608197.5572,589574.5032,633364.4725,623232.7554,594566.551,572363.7063,577313.8765,621493.6049,593830.7229,575437.0433,614826.2368,585412.6756,585580.1957,584437.1603
1,5,2016Q2,5892,9,0,610163.7004,618550.7786,618882.9785,582380.5704,615011.1961,604379.7043,612609.3052,596294.9083,625767.8573,597459.6287,608482.2051,589874.4722,618692.229,621291.1065,584588.2879
0,19,2020Q1,5893,5,1,592665.5494,570639.2515,617275.7282,629553.9426,600312.5301,620950.3062,589314.3144,618316.0513,575330.4027,603662.0318,570641.5469,617986.1246,625095.7125,618231.3828,615538.6361
0,19,2019Q1,5893,4,1,578731.1015,593530.6908,601727.3531,584337.3098,609303.5354,615757.8718,598662.1325,610479.7757,586490.7308,602097.0578,582311.0802,620720.5979,615384.1732,620472.1501,583830.4628
0,19,2018Q1,5893,3,1,571749.2936,575173.2961,627600.7347,601304.7917,586874.6148,614200.2439,623900.5606,594074.537,582869.3369,620249.0257,612778.8837,590735.3155,575848.2647,595460.6911,580964.9489
0,19,2017Q1,5893,5,1,613391.0352,570280.1862,572906.5462,605026.1889,614818.5579,594118.3481,588717.2761,621108.1746,611733.2647,590418.6912,625320.5107,591269.8131,592456.7764,612949.9803,602430.0989
0,19,2016Q1,5893,4,1,617012.0368,589084.2267,585134.357,581023.379,591884.4698,608100.7847,619636.2492,602884.2623,610808.0288,601339.445,607020.3093,571938.4711,624577.9823,577943.8935,610655.2894
0,19,2015Q4,5893,5,1,604183.4722,587367.7152,622660.3111,580915.3443,617205.7478,575826.5249,605143.51,605341.9923,623754.0593,611717.2088,619693.8435,607033.4521,601721.0218,623258.4103,579746.4327
0,10,2017Q1,5894,7,1,582830.2011,598169.1545,572607.1375,605028.8129,613455.3342,593334.0099,616229.8909,613780.9096,607516.5359,591604.1907,619650.5335,595838.3532,617572.283,619927.0179,618239.22
0,10,2015Q4,5894,6,1,589646.6771,622842.8741,581602.6329,603064.0089,587298.0702,570627.5963,607506.0081,595353.6946,575626.6994,572027.9745,581215.5932,570475.1198,585333.6298,603181.4345,571487.3157
0,42,2019Q3,5895,5,1,584475.582,617894.7093,626874.0967,607156.6343,582093.923,589520.2795,570111.1201,615502.0521,580716.503,596466.5537,593182.6111,606798.0359,611716.5281,575430.2751,618886.2491
0,42,2018Q3,5895,5,1,584453.6183,609416.1208,575326.4573,637905.554,568941.8013,628078.9779,605189.3276,609502.8241,606459.2704,620246.6149,603873.4547,596352.8989,608894.0477,628489.3601,610790.2777
0,42,2017Q3,5895,6,1,572366.2211,591710.8889,614067.8147,603158.2644,595011.4884,577032.025,585272.7242,587568.5588,626121.0728,626449.5493,578303.58,599384.633,609050.233,576540.1723,623585.7168
